stage,folder,type,current_name,new_name,note
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Chironex/Meshes/Gibs,Skeleton,ChrinoxexAGibs2_SK,SKEL_ChrinoxexAGibs2,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_BaseDeath_Anim,A_HHSoldier_BaseDeath,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_CoverCrouch_Idle_Anim,A_HHSoldier_CoverCrouch_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_CoverCrouch_LeanOver_Anim,A_HHSoldier_CoverCrouch_LeanOver,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_CoverStanding_Idle_Anim,A_HHSoldier_CoverStanding_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_CoverStanding_LeanLeft_Anim,A_HHSoldier_CoverStanding_LeanLeft,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_CoverStanding_LeanRight_Anim,A_HHSoldier_CoverStanding_LeanRight,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_Idle_Anim,A_HHSoldier_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_Pullups_Anim,A_HHSoldier_Pullups,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_ReloadStanding_Anim,A_HHSoldier_ReloadStanding,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_Run_Anim,A_HHSoldier_Run,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_ShootingStanding_Anim,A_HHSoldier_ShootingStanding,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_StrafeLeft_Anim,A_HHSoldier_StrafeLeft,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HHSoldier_StrafeRight_Anim,A_HHSoldier_StrafeRight,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HiddenHand_Soldier_CouchSit_Anim,A_HiddenHand_Soldier_CouchSit,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HiddenHand_Soldier_Crawling_Anim_metarig_metarigAction,A_HiddenHand_Soldier_Crawling_Anim_metarig_metarigAction,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Animations,AnimSequence,HiddenHand_Soldier_Crawling_Anim_metarig_metarigAction_001,A_HiddenHand_Soldier_Crawling_Anim_metarig_metarigAction_001,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Blueprints,AnimBlueprint,HH_Soldier_AnimBP,ABP_HH_Soldier,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Meshes,PhysicsAsset,HH_Soldier_Base_Physics,PHYS_HH_Soldier_Base_Physics,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/HiddenHand/Soldier1/Meshes,Skeleton,HH_Soldier_Base_Skeleton,SKEL_HH_Soldier_Base,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/Base,PhysicsAsset,IcePickBase_PhysicsAsset,PHYS_IcePickBase,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/Base,Skeleton,IcePickBase_Skeleton,SKEL_IcePickBase,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,AnimBlueprint,Hands1P_AnimBP,ABP_Hands1P,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,AnimSequence,IcePickBody_Kick_Anim,A_IcePickBody_Kick,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,PhysicsAsset,IcePickBody_PhysicsAsset,PHYS_IcePickBody,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,Skeleton,IcePickBody_Skeleton,SKEL_IcePickBody,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,AnimSequence,IcePickHands_Death1_Anim_Armature_001_Armature_001Action_001,A_IcePickHands_Death1_Anim_Armature_001_Armature_001Action_001,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,PhysicsAsset,IcePickHands_Mesh_Physics,PHYS_IcePickHands_Mesh_Physics,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Knife,AnimSequence,IcePickHands_Knife_Idle_Anim,A_IcePickHands_Knife_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Materials,Skeleton,IcePickHands_Skeleton,SKEL_IcePickHands,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/NeedleSlam,PhysicsAsset,IcePick_NeedleHands_PhysicsAsset,PHYS_IcePick_NeedleHands,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/NeedleSlam,Skeleton,IcePick_NeedleHands_Skeleton,SKEL_IcePick_NeedleHands,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/NeedleSlam,AnimSequence,IcePick_NeedleSlam_Anim,A_IcePick_NeedleSlam,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimBlueprint,IcePickHands_Pistol_AnimBP,ABP_IcePickHands_Pistol,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimSequence,IcePickHands_Pistol_Fire_Anim,A_IcePickHands_Pistol_Fire,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimSequence,IcePickHands_Pistol_Idle_Anim,A_IcePickHands_Pistol_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimSequence,IcePickHands_Pistol_LowerWeapon_Anim,A_IcePickHands_Pistol_LowerWeapon,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimSequence,IcePickHands_Pistol_RaiseWeapon,A_IcePickHands_Pistol_RaiseWeapon,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimSequence,IcePickHands_Pistol_Reload_Anim,A_IcePickHands_Pistol_Reload,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Pistol,AnimSequence,IcePickHands_Pistol_Run_Anim,A_IcePickHands_Pistol_Run,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Shotty,AnimSequence,IcePickHands_DblShotty_Fire_Anim,A_IcePickHands_DblShotty_Fire,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Shotty,AnimSequence,IcePickHands_DblShotty_Idle,A_IcePickHands_DblShotty_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Shotty,AnimSequence,IcePickHands_DblShotty_LowerWeapon,A_IcePickHands_DblShotty_LowerWeapon,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson/Shotty,AnimSequence,IcePickHands_DblShotty_Reload_Anim,A_IcePickHands_DblShotty_Reload,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Characters/NPCs/Animation,AnimSequence,BenchPress_Anim,A_BenchPress,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Destructibles/Barrels,PhysicsAsset,DestructibleBarrel_Damaged_PhysicsAsset,PHYS_DestructibleBarrel_Damaged,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Destructibles/Barrels,Skeleton,DestructibleBarrel_Damaged_Skeleton,SKEL_DestructibleBarrel_Damaged,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Destructibles/Crates/Crate1,PhysicsAsset,Crate1_Damaged_Physics,PHYS_Crate1_Damaged_Physics,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Destructibles/Crates/Crate1,Skeleton,Crate1_Damaged_Skel,SKEL_Crate1_Damaged,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Destructibles/Pillars/Subway,PhysicsAsset,SubwayPillar1_Phat,PHYS_SubwayPillar1_Phat,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Destructibles/Pillars/Subway,Skeleton,SubwayPillar1_Skeleton,SKEL_SubwayPillar1,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains,PhysicsAsset,RedLineTrain_SkelMesh_PhysicsAsset,PHYS_RedLineTrain_SkelMesh,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains,Skeleton,RedLineTrain_SkelMesh_Skeleton,SKEL_RedLineTrain_SkelMesh,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains,AnimBlueprint,RedLineTrain_SkelMesh_Skeleton_AnimBlueprint,ABP_RedLineTrain_SkelMesh_Skeleton_AnimBlueprint,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains/Animations,AnimSequence,RedLineTrain_1_OpenAllDoors_Anim,A_RedLineTrain_1_OpenAllDoors,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains/Animations,AnimSequence,RedLineTrain_Idle_Anim,A_RedLineTrain_Idle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains/Animations,AnimSequence,RedLineTrain_OpenBackDoor_Anim,A_RedLineTrain_OpenBackDoor,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains/Animations,AnimSequence,RedLineTrain_OpenDoors_Anim,A_RedLineTrain_OpenDoors,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Environment/Subway/Trains/Animations,AnimSequence,RedLineTrain_OpenFrontDoor_Anim,A_RedLineTrain_OpenFrontDoor,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Media/Ads,PhysicsAsset,TVDisplay_PhysicsAsset,PHYS_TVDisplay,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Media/Ads,Skeleton,TVDisplay_Skeleton,SKEL_TVDisplay,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Vehicles/ElpWhip,PhysicsAsset,ElpWhip_Mesh_Physics,PHYS_ElpWhip_Mesh_Physics,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Vehicles/ElpWhip,Skeleton,ElpWhip_Mesh_Skeleton,SKEL_ElpWhip_Mesh,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons,AnimBlueprint,BaseWeapon_AnimBP,ABP_BaseWeapon,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Pistol,PhysicsAsset,ELPistol_PhysicsAsset,PHYS_ELPistol,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Pistol,Skeleton,ELPistol_SK,SKEL_ELPistol,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Pistol/Anims,AnimSequence,ELPistol_Anim,A_ELPistol,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Pistol/Anims,AnimBlueprint,ELPistol_AnimBP,ABP_ELPistol,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Pistol/Anims,AnimSequence,ELPistol_DropClip_Anim,A_ELPistol_DropClip,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Rifle,AnimBlueprint,ElpRifle_AnimBP,ABP_ElpRifle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Rifle,PhysicsAsset,ElpRifle_PhysicsAsset,PHYS_ElpRifle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Rifle,Skeleton,ElpRifle_Skeleton,SKEL_ElpRifle,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Shotty,PhysicsAsset,DblShotty_Mesh_Physics,PHYS_DblShotty_Mesh_Physics,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Shotty,Skeleton,DblShotty_SK,SKEL_DblShotty,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Shotty/Anims,AnimBlueprint,DblShotty_AnimBP,ABP_DblShotty,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/EL_Shotty/Anims,AnimSequence,DoubleBarrelShotgun_Reload_Anim,A_DoubleBarrelShotgun_Reload,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/ElpKnife,Skeleton,ElpKnife_Skeleton,SKEL_ElpKnife,
"5 skeleton+anims (rename together, compile ABP)",Content/Oxi/Weapons/Rifles,AnimSequence,IcePickHands_Rifle_AutoFire_Anim,A_IcePickHands_Rifle_AutoFire,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/Blueprints,Blueprint,Chironex_BP,BP_Chironex,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexAGibs1_BP,BP_ChironexAGibs1,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexAGibsBase_BP,BP_ChironexAGibsBase,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexBaseBlood_FX,BP_ChironexBaseBlood_FX,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexBloodDecal_FX,BP_ChironexBloodDecal_FX,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexBloodDrip_BP,BP_ChironexBloodDrip,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexTentacleBloodDecal_FX,BP_ChironexTentacleBloodDecal_FX,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexTentacleImpact_FX,BP_ChironexTentacleImpact_FX,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Chironex/VFX/Blueprints,Blueprint,ChironexTentacleSpray_FX,BP_ChironexTentacleSpray_FX,
"6 blueprints (optional, last)",Content/Oxi/Characters/HiddenHand/Soldier1/Blueprints,Blueprint,HH_Soldier1_BP,BP_HH_Soldier1,
"6 blueprints (optional, last)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,Blueprint,FirstPersonCharacter_BP,BP_FirstPersonCharacter,
"6 blueprints (optional, last)",Content/Oxi/Characters/Human/IcePickBase/FirstPerson,Blueprint,KickDoor_Notify,BP_KickDoor_Notify,
"6 blueprints (optional, last)",Content/Oxi/Characters/NPCs,Blueprint,ChatTrigger,BP_ChatTrigger,
"6 blueprints (optional, last)",Content/Oxi/Environment/Blockout/Subway,Blueprint,RedLine_Platform_CenterLight,BP_RedLine_Platform_CenterLight,
"6 blueprints (optional, last)",Content/Oxi/Environment/Blockout/Subway,Blueprint,RedLine_TunnelLight1_BP,BP_RedLine_TunnelLight1,
"6 blueprints (optional, last)",Content/Oxi/Environment/Destructibles/Barrels,Blueprint,DestructibleBarrel_BP,BP_DestructibleBarrel,
"6 blueprints (optional, last)",Content/Oxi/Environment/Destructibles/Crates/Crate1,Blueprint,CrateCover_BP,BP_CrateCover,
"6 blueprints (optional, last)",Content/Oxi/Environment/Destructibles/Pillars/Subway,Blueprint,ConcreteBreakFX_BP,BP_ConcreteBreakFX,
"6 blueprints (optional, last)",Content/Oxi/Environment/Destructibles/Pillars/Subway,Blueprint,SubwayPillar1_BP,BP_SubwayPillar1,
"6 blueprints (optional, last)",Content/Oxi/Environment/Lights,Blueprint,BaseLight_BP,BP_BaseLight,
"6 blueprints (optional, last)",Content/Oxi/Environment/Lights,Blueprint,FluorescentLight_1_BP,BP_FluorescentLight_1,
"6 blueprints (optional, last)",Content/Oxi/Environment/Lights,Blueprint,FluorescentLight_2_BP,BP_FluorescentLight_2,
"6 blueprints (optional, last)",Content/Oxi/Environment/Lights,Blueprint,LowEnd_PointFillLight_BP,BP_LowEnd_PointFillLight,
"6 blueprints (optional, last)",Content/Oxi/Environment/Lights,Blueprint,LowEnd_RectFillLight_BP,BP_LowEnd_RectFillLight,
"6 blueprints (optional, last)",Content/Oxi/Environment/MassAve/Buildings,Blueprint,MassAve_HouseRow_BP,BP_MassAve_HouseRow,
"6 blueprints (optional, last)",Content/Oxi/Environment/Props,Blueprint,Radio_Blueprint,BP_Radio,
"6 blueprints (optional, last)",Content/Oxi/Environment/Subway,Blueprint,GameLight_Blueprint,BP_GameLight,
"6 blueprints (optional, last)",Content/Oxi/Environment/Subway/Trains,Blueprint,RedlineTrain_BP,BP_RedlineTrain,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad,Blueprint,BaseAIDriveByTrigger_BP,BP_BaseAIDriveByTrigger,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad,Blueprint,BaseAISquadSpawnTrigger_BP,BP_BaseAISquadSpawnTrigger,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad,Blueprint,BaseSquadBehavior_BP,BP_BaseSquadBehavior,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad,Blueprint,BaseSquadMember_BP,BP_BaseSquadMember,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad,Blueprint,BaseSquad_BP,BP_BaseSquad,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Behaviors/LevelSpecific/Breach,Blueprint,SquadBehavior_Breach,BP_SquadBehavior_Breach,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Behaviors/LevelSpecific/MassAve,Blueprint,SquadBehavior_MassAve,BP_SquadBehavior_MassAve,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Behaviors/LevelSpecific/RedLine,Blueprint,SquadBehavior_RedLine1,BP_SquadBehavior_RedLine1,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Behaviors/LevelSpecific/RedLine,Blueprint,SquadBehavior_RedLine2,BP_SquadBehavior_RedLine2,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Behaviors/Test,Blueprint,SquadBehavior_Endless,BP_SquadBehavior_Endless,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Squads,Blueprint,OxiSquad_AutoActivate,BP_OxiSquad_AutoActivate,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/AISquad/Squads,Blueprint,OxiSquad_Endless,BP_OxiSquad_Endless,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/Abilities,Blueprint,BaseAbility_BP,BP_BaseAbility,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/Abilities,Blueprint,DashAbility_BP,BP_DashAbility,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/CameraModifiers,Blueprint,ADS_CameraModifier,BP_ADS_CameraModifier,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/Input,Blueprint,GamePadLook_Modifier,BP_GamePadLook_Modifier,
"6 blueprints (optional, last)",Content/Oxi/Gameplay/MiniGames/FlippinBirds,WidgetBlueprint,Browser,WBP_Browser,
"6 blueprints (optional, last)",Content/Oxi/Media/Ads,Blueprint,BreakableTVDisplay_BP,BP_BreakableTVDisplay,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD,Blueprint,CameraEffectsManager_BP,BP_CameraEffectsManager,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD,WidgetBlueprint,DamageIndicator_BP,WBP_DamageIndicator,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD,WidgetBlueprint,FirstPersonHUD,WBP_FirstPersonHUD,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD,WidgetBlueprint,PlayerUI,WBP_PlayerUI,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD/Scopes/Widgets,WidgetBlueprint,PistolCrosshairs_Widget,WBP_PistolCrosshairs,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD/Scopes/Widgets,WidgetBlueprint,RifleCrosshairsWidget_BP,WBP_RifleCrosshairsWidget,
"6 blueprints (optional, last)",Content/Oxi/UI/HUD/Scopes/Widgets,WidgetBlueprint,ShottyCrosshairs_Widget,WBP_ShottyCrosshairs,
"6 blueprints (optional, last)",Content/Oxi/VFX/Blueprints,Blueprint,HH_RArmGib_BP,BP_HH_RArmGib,
"6 blueprints (optional, last)",Content/Oxi/VFX/Blueprints,Blueprint,HH_RLegGib_BP,BP_HH_RLegGib,
"6 blueprints (optional, last)",Content/Oxi/VFX/Impact/Parallax,Blueprint,BaseImpactDecal_BP,BP_BaseImpactDecal,
"6 blueprints (optional, last)",Content/Oxi/VFX/Impact/Parallax,Blueprint,ConcreteImpactDecal_BP,BP_ConcreteImpactDecal,
"6 blueprints (optional, last)",Content/Oxi/VFX/Splatters,Blueprint,BloodSplatterFX,BP_BloodSplatterFX,
"6 blueprints (optional, last)",Content/Oxi/Vehicles/ElpWhip,Blueprint,ElpWhip_Mesh_BP,BP_ElpWhip_Mesh,
"6 blueprints (optional, last)",Content/Oxi/Vehicles/ElpWhip,Blueprint,ElpWhip_Trigger_BP,BP_ElpWhip_Trigger,
"6 blueprints (optional, last)",Content/Oxi/Weapons,WidgetBlueprint,BaseCrosshair_Widget,WBP_BaseCrosshair,
"6 blueprints (optional, last)",Content/Oxi/Weapons,Blueprint,BaseWeapon_BP,BP_BaseWeapon,
"6 blueprints (optional, last)",Content/Oxi/Weapons/EL_Pistol,Blueprint,ELPistol_BP,BP_ELPistol,
"6 blueprints (optional, last)",Content/Oxi/Weapons/EL_Pistol/Blueprints,Blueprint,ELPPistolShell_BP,BP_ELPPistolShell,
"6 blueprints (optional, last)",Content/Oxi/Weapons/EL_Pistol/Blueprints,Blueprint,ELPPistol_CameraShake,BP_ELPPistol_CameraShake,
"6 blueprints (optional, last)",Content/Oxi/Weapons/EL_Pistol/Blueprints,Blueprint,ELPistol_NPC_BP,BP_ELPistol_NPC,
"6 blueprints (optional, last)",Content/Oxi/Weapons/EL_Rifle,Blueprint,EL_Rifle_BP,BP_EL_Rifle,
"6 blueprints (optional, last)",Content/Oxi/Weapons/EL_Shotty,Blueprint,EL_Shotty_BP,BP_EL_Shotty,
"6 blueprints (optional, last)",Content/Oxi/Weapons/ElpKnife,Blueprint,ElpKnife_BP,BP_ElpKnife,
"6 blueprints (optional, last)",Content/Oxi/Weapons/FX,Blueprint,BulletTracer_BP,BP_BulletTracer,
